station_id,station_name,state,district,city,location,latitude,longitude,operator,govt_private,charger_type,ac_dc,power_kw,connector_rating,num_connectors,source_record_count,source,data_date,status,usage_cost,review_flag
BEE-18.652342-73.792682,Survey No 64 Opp Aishwaryam Society Main Road Chinchwad Pune 19,Maharashtra,Pune,Pune,Survey No 64 Opp Aishwaryam Society Main Road Chinchwad Pune 19,18.652342,73.792682,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.469901-73.794057,"Survey No. 77/5&6, Near Vishnu Malti Ind Estate, Shivane",Maharashtra,Pune,Pune,"Survey No. 77/5&6, Near Vishnu Malti Ind Estate, Shivane",18.469901,73.794057,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.553842-73.740743,Sus,Maharashtra,Pune,Pune,Sus,18.553842,73.740743,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.541467-73.793412,Sus Road Near Datta Mandir,Maharashtra,Pune,Pune,Sus Road Near Datta Mandir,18.541467,73.793412,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.472428-73.931013,Suyash Nisarg Co. Hsg. Society,Maharashtra,Pune,Pune,Suyash Nisarg Co. Hsg. Society,18.472428,73.931013,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.471973-73.931009,Suyash Nisarg Handewadi Road,Maharashtra,Pune,Pune,Suyash Nisarg Handewadi Road,18.471973,73.931009,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.590618-73.889352,Svno 55 1 Gokul Nagar Dhanori Road Pune 15,Maharashtra,Pune,Pune,Svno 55 1 Gokul Nagar Dhanori Road Pune 15,18.590618,73.889352,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.028224-73.952725,"Swami Raj Petroleum ,Eklahare",Maharashtra,Pune,Pune,"Swami Raj Petroleum ,Eklahare",19.028224,73.952725,HPCL,Govt.,Type-II AC,AC,7.0,7,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.669186-73.803733,"Swami Samarth Colony, Sharad Nagar No. 8, Chikhali, Pimpri-Chinchwad, Maharashtra 412119",Maharashtra,Pune,Pune,"Swami Samarth Colony, Sharad Nagar No. 8, Chikhali, Pimpri-Chinchwad, Maharashtra 412119",18.669186,73.803733,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-20.962075-77.756935,Swapnashilp,Maharashtra,Pune,Pune,Swapnashilp,20.962075,77.756935,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.546242-73.921820,"Swaraj Complex, Opp. Datta Mandir, Wadgainsheri",Maharashtra,Pune,Pune,"Swaraj Complex, Opp. Datta Mandir, Wadgainsheri",18.546242,73.92182,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.497672-73.858231,Swargate,Maharashtra,Pune,Pune,Swargate,18.497672,73.858231,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.501691-73.858082,Swargate,Maharashtra,Pune,Pune,Swargate,18.501691,73.858082,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.493706-73.858011,Swargate Satara Rode Pune,Maharashtra,Pune,Pune,Swargate Satara Rode Pune,18.493706,73.858011,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.501874-73.858806,Swargeat,Maharashtra,Pune,Pune,Swargeat,18.501874,73.858806,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.497812-73.858237,Swarget Satara Road,Maharashtra,Pune,Pune,Swarget Satara Road,18.497812,73.858237,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.599477-73.780806,"Swastha Homoeopathy, Shop No 1, Metro9, Shivraj Nagar Bus Stop",Maharashtra,Pune,Pune,"Swastha Homoeopathy, Shop No 1, Metro9, Shivraj Nagar Bus Stop",18.599477,73.780806,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.445904-72.813094,"Swastik Ev Auto Works, Shop No. 10, Dwarkesh Plaza, Virat Nagar, Near Carshed, Virar West",Maharashtra,Pune,Pune,"Swastik Ev Auto Works, Shop No. 10, Dwarkesh Plaza, Virat Nagar, Near Carshed, Virar West",19.445904,72.813094,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.445999-72.813210,"Swastik Ev Auto Works, Shop No.10, Dwarkesh Plaza, Virat Nagar, Chanakya Chowk, Near Vinay Palace Chs/ Carshed, Virar West, Maharashtra, India.",Maharashtra,Pune,Pune,"Swastik Ev Auto Works, Shop No.10, Dwarkesh Plaza, Virat Nagar, Chanakya Chowk, Near Vinay Palace Chs/ Carshed, Virar West, Maharashtra, India.",19.445999,72.81321,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.445898-72.813099,"Swastik Ev Auto Works, Shop No.10, Dwarkesh Plaza, Virat Nagar, Near Carshed/ Vinay Palace Chs, Virar West.",Maharashtra,Pune,Pune,"Swastik Ev Auto Works, Shop No.10, Dwarkesh Plaza, Virat Nagar, Near Carshed/ Vinay Palace Chs, Virar West.",19.445898,72.813099,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.596941-73.774595,Swastik Residency Co Op Housing Society,Maharashtra,Pune,Pune,Swastik Residency Co Op Housing Society,18.596941,73.774595,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.565874-73.908032,Symbosis College Viman Nagar,Maharashtra,Pune,Pune,Symbosis College Viman Nagar,18.565874,73.908032,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.538000-73.848503,"Synergy Solutions, Shop No 9 , Modak Prasad, 410, Narayan Peth Pune Maharashtra 411005",Maharashtra,Pune,Pune,"Synergy Solutions, Shop No 9 , Modak Prasad, 410, Narayan Peth Pune Maharashtra 411005",18.538,73.848503,Sharify,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.149234-72.991220,TM@K GR GNO N DBSNQ HQNKH @UH TLA@H,Maharashtra,Pune,Pune,TM@K GR GNO N DBSNQ HQNKH @UH TLA@H,19.149234,72.99122,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.591740-73.703240,"Taco, Hingewadi Phase Ii, Sr. No 280 & 281, Hinjawadi Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Maharashtra 411057",Maharashtra,Pune,Pune,"Taco, Hingewadi Phase Ii, Sr. No 280 & 281, Hinjawadi Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Maharashtra 411057",18.59174,73.70324,Tata Power,Private,Bharat DC-001,DC,15.0,15,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.749842-73.517490,"Taje, Mumbai Pune Expressway",Maharashtra,Pune,Pune,"Taje, Mumbai Pune Expressway",18.749842,73.51749,HPCL; REIL,Govt.,CCS-II; Bharat DC-001,DC,30.0,30; 15,2,2,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.934520-73.933820,Tal-Ambegaon Nh-50 Pune-Nasik Highway,Maharashtra,Pune,Pune,Tal-Ambegaon Nh-50 Pune-Nasik Highway,18.93452,73.93382,HPCL,Govt.,CCS-II,DC,60.0,60,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.677039-73.788043,Talawade,Maharashtra,Pune,Pune,Talawade,18.677039,73.788043,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.702784-73.789649,Talawade It Park,Maharashtra,Pune,Pune,Talawade It Park,18.702784,73.789649,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.702839-73.789620,Talawade It Park,Maharashtra,Pune,Pune,Talawade It Park,18.702839,73.78962,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.683552-73.788664,"Talawade Rd, Jyotibanagar",Maharashtra,Pune,Pune,"Talawade Rd, Jyotibanagar",18.683552,73.788664,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.735023-73.693876,Talegaon Chakan Road Dabhade,Maharashtra,Pune,Pune,Talegaon Chakan Road Dabhade,18.735023,73.693876,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.734632-73.693604,Talegaon Chakan Road Opp. Aishwarya Hotel Dabhade Tal Maval Dist Pune 410507,Maharashtra,Pune,Pune,Talegaon Chakan Road Opp. Aishwarya Hotel Dabhade Tal Maval Dist Pune 410507,18.734632,73.693604,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.754103-73.797953,Talegaon Malunge Road. Near Lumax Company,Maharashtra,Pune,Pune,Talegaon Malunge Road. Near Lumax Company,18.754103,73.797953,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.718640-73.669727,Talegaon(Dabhade)Pune Mumbai Road Taluka Mawal Dist Pune,Maharashtra,Pune,Pune,Talegaon(Dabhade)Pune Mumbai Road Taluka Mawal Dist Pune,18.71864,73.669727,IOCL,Govt.,Type-II AC,AC,7.4,7.4,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.486681-73.850126,Taljai,Maharashtra,Pune,Pune,Taljai,18.486681,73.850126,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.673758-73.787082,Talwade,Maharashtra,Pune,Pune,Talwade,18.673758,73.787082,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.666309-73.786336,Talwdae,Maharashtra,Pune,Pune,Talwdae,18.666309,73.786336,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.668672-73.784518,Talwde,Maharashtra,Pune,Pune,Talwde,18.668672,73.784518,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.603140-73.793478,Tambhe Cornar Ram Nagar Rahatani Pune 17,Maharashtra,Pune,Pune,Tambhe Cornar Ram Nagar Rahatani Pune 17,18.60314,73.793478,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.500003-73.738763,Tangade Wasti Opp Chintamani Treder Bhugaon,Maharashtra,Pune,Pune,Tangade Wasti Opp Chintamani Treder Bhugaon,18.500003,73.738763,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.567536-73.878060,Tank Road Shanti Nagar,Maharashtra,Pune,Pune,Tank Road Shanti Nagar,18.567536,73.87806,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.872573-75.322679,Tapadiya Terraces Adalat Road,Maharashtra,Pune,Pune,Tapadiya Terraces Adalat Road,19.872573,75.322679,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-20.139105-75.128086,Tapargoan,Maharashtra,Pune,Pune,Tapargoan,20.139105,75.128086,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.611745-73.792434,Tapkir Malla Chowk,Maharashtra,Pune,Pune,Tapkir Malla Chowk,18.611745,73.792434,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.060016-72.833785,Taradeep Chs,Maharashtra,Pune,Pune,Taradeep Chs,19.060016,72.833785,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.972408-72.814678,Tardeo Ac Market,Maharashtra,Pune,Pune,Tardeo Ac Market,18.972408,72.814678,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.627853-73.742586,Tathawad,Maharashtra,Pune,Pune,Tathawad,18.627853,73.742586,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.624090-73.757711,Tathawade,Maharashtra,Pune,Pune,Tathawade,18.62409,73.757711,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.626075-73.756290,Tathawade,Maharashtra,Pune,Pune,Tathawade,18.626075,73.75629,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.627746-73.753281,Tathwade,Maharashtra,Pune,Pune,Tathwade,18.627746,73.753281,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.466985-73.819956,Tejas Apartment Near Charvad Vachanalay Vadgaon Bk,Maharashtra,Pune,Pune,Tejas Apartment Near Charvad Vachanalay Vadgaon Bk,18.466985,73.819956,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.466987-73.819908,Tejas Apartment Shop No 5 Are 29/1A/1/4,Maharashtra,Pune,Pune,Tejas Apartment Shop No 5 Are 29/1A/1/4,18.466987,73.819908,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.630849-73.835380,"Telco Bhosari Road, Near Indrayaninagar Midc, Bhosari, Pimpri-Chinchwad, Maharashtra 411026",Maharashtra,Pune,Pune,"Telco Bhosari Road, Near Indrayaninagar Midc, Bhosari, Pimpri-Chinchwad, Maharashtra 411026",18.630849,73.83538,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.859048-73.882389,Telco Colony 2,Maharashtra,Pune,Pune,Telco Colony 2,18.859048,73.882389,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.645869-73.801541,Telco Road,Maharashtra,Pune,Pune,Telco Road,18.645869,73.801541,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.658400-73.797056,Telco Road Near Bird Valley,Maharashtra,Pune,Pune,Telco Road Near Bird Valley,18.6584,73.797056,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.662866-73.789686,Telco Road Near Cng Station,Maharashtra,Pune,Pune,Telco Road Near Cng Station,18.662866,73.789686,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.659327-73.797009,"Telco Road Near Hp Petrol Pump , Shambaji Nagar",Maharashtra,Pune,Pune,"Telco Road Near Hp Petrol Pump , Shambaji Nagar",18.659327,73.797009,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.572988-73.691175,The Cliff Garden Society,Maharashtra,Pune,Pune,The Cliff Garden Society,18.572988,73.691175,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.534436-73.827529,"The Pavillion Mall, Senapati Bapat Road, Next To Jw Marrriott Hotel, Shivaji Nagar,",Maharashtra,Pune,Pune,"The Pavillion Mall, Senapati Bapat Road, Next To Jw Marrriott Hotel, Shivaji Nagar,",18.534436,73.827529,Reliance BP,Private,CCS-II; Type-II AC,AC+DC,60.0,60; 7.5,2,2,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.510176-73.847366,Tilak Road,Maharashtra,Pune,Pune,Tilak Road,18.510176,73.847366,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.574621-73.891590,"Tingre Nagar, Lane No.7",Maharashtra,Pune,Pune,"Tingre Nagar, Lane No.7",18.574621,73.89159,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.261254-72.968659,"Tmc Shop 49/50, Anand Nagar, Near Dmart, Ghodbunder Road,Thane 400615",Maharashtra,Pune,Pune,"Tmc Shop 49/50, Anand Nagar, Near Dmart, Ghodbunder Road,Thane 400615",19.261254,72.968659,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-19.990989-73.765420,Tow House No.4 Saidwar Society Sambhaji Chowk,Maharashtra,Pune,Pune,Tow House No.4 Saidwar Society Sambhaji Chowk,19.990989,73.76542,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.495472-73.900315,Toy Land Next To Sai Sagar Hotel Jambulkar Chowk Wanadi,Maharashtra,Pune,Pune,Toy Land Next To Sai Sagar Hotel Jambulkar Chowk Wanadi,18.495472,73.900315,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.573298-73.883237,Tribhuvan Apartment Vishrantwadi,Maharashtra,Pune,Pune,Tribhuvan Apartment Vishrantwadi,18.573298,73.883237,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.457834-73.848272,Trimurti Chowk,Maharashtra,Pune,Pune,Trimurti Chowk,18.457834,73.848272,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.458874-73.850672,Trimurti Chowk Pawar Building,Maharashtra,Pune,Pune,Trimurti Chowk Pawar Building,18.458874,73.850672,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.457571-73.850315,Trimurti Chuck Dhankawadi,Maharashtra,Pune,Pune,Trimurti Chuck Dhankawadi,18.457571,73.850315,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.667909-73.786293,Trivani Nagar Chowk Talawade Pimpri,Maharashtra,Pune,Pune,Trivani Nagar Chowk Talawade Pimpri,18.667909,73.786293,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.670516-73.786036,Triveni Nagar,Maharashtra,Pune,Pune,Triveni Nagar,18.670516,73.786036,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.617020-73.871249,"Trk Walke Petroleum,Dighi",Maharashtra,Pune,Pune,"Trk Walke Petroleum,Dighi",18.61702,73.871249,HPCL,Govt.,Type-II AC,AC,7.0,7,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.490659-73.949428,Tukai Darshan Phurshungi,Maharashtra,Pune,Pune,Tukai Darshan Phurshungi,18.490659,73.949428,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.565514-73.800942,Turtlewax Car Care Studio Aloma County Road Behind Medipoint Hospital Aundh,Maharashtra,Pune,Pune,Turtlewax Car Care Studio Aloma County Road Behind Medipoint Hospital Aundh,18.565514,73.800942,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.560957-73.938630,Tyre House Bypass Kharadi,Maharashtra,Pune,Pune,Tyre House Bypass Kharadi,18.560957,73.93863,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.573326-73.957398,Ubale Nagar Mappale Hotel,Maharashtra,Pune,Pune,Ubale Nagar Mappale Hotel,18.573326,73.957398,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.573165-73.960037,Ubale Nagar Near Toyota Service Station Wagholi,Maharashtra,Pune,Pune,Ubale Nagar Near Toyota Service Station Wagholi,18.573165,73.960037,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.631452-73.851279,Ulhasnagarg421001 Surbhi Complex Near Hotel Haveli Pune Nashik Highway,Maharashtra,Pune,Pune,Ulhasnagarg421001 Surbhi Complex Near Hotel Haveli Pune Nashik Highway,18.631452,73.851279,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-20.856054-79.324078,Umred Nagar Parishad,Maharashtra,Pune,Pune,Umred Nagar Parishad,20.856054,79.324078,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-20.857692-79.320518,Umred Nagar Parishad,Maharashtra,Pune,Pune,Umred Nagar Parishad,20.857692,79.320518,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.452354-73.920426,Undri,Maharashtra,Pune,Pune,Undri,18.452354,73.920426,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-18.452367-73.920461,Undri,Maharashtra,Pune,Pune,Undri,18.452367,73.920461,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-21.390456-74.240589,Unknowm,Maharashtra,Pune,Pune,Unknowm,21.390456,74.240589,UJOY,Private,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
